source,chunk_id,text
easl_hcv_guidelines_2020_cleaned.txt,425,"cohorts) and 98% in patients using proton pump inhibitors (179/183 from 3 cohorts).150 Patients infected with HCV subtypes inherently resistant to NS5A inhibitors Few data are available on the efﬁcacy of the ﬁxed-dose combi- nation of glecaprevir and pibrentasvir in patients with “unusual” HCV subtypes inherently resistant to NS5A inhibitors. Pibren- tasvir has a higher barrier to resistance than other NS5A in- hibitors against several NS5A RASs intrinsically present in the genome of these viruses.114,115,135 From 24 patients who failed to achieve SVR after a course of glecaprevir/pibrentasvir sent to the French National Reference Center for Viral Hepatitis B, C and D for subtyping and resistance analysis (the introduction of gle- caprevir/pibrentasvir is more recent in France than that of sofosbuvir/velpatasvir, at least partly explaining the small number of cases observed thus far), 1 was infected with a non- 1a/1b genotype 1 subtype, 2 with a non-2a/2c subtype, 6 with a non-4a/4d subtype and 1 with a non-6a subtype (Slim Fourati 1186 Journal of Hepatology 2020 vol."
easl_hcv_guidelines_2020_cleaned.txt,426,"than that of sofosbuvir/velpatasvir, at least partly explaining the small number of cases observed thus far), 1 was infected with a non- 1a/1b genotype 1 subtype, 2 with a non-2a/2c subtype, 6 with a non-4a/4d subtype and 1 with a non-6a subtype (Slim Fourati 1186 Journal of Hepatology 2020 vol. 73 j 1170–1218 Practice Guidelines and Jean-Michel Pawlotsky, personal communication to the panel)."
easl_hcv_guidelines_2020_cleaned.txt,427,"observed thus far), 1 was infected with a non- 1a/1b genotype 1 subtype, 2 with a non-2a/2c subtype, 6 with a non-4a/4d subtype and 1 with a non-6a subtype (Slim Fourati 1186 Journal of Hepatology 2020 vol. 73 j 1170–1218 Practice Guidelines and Jean-Michel Pawlotsky, personal communication to the panel). Among the 20 patients infected with HCV genotype 3b included in the VOYAGE-1 and VOYAGE-2 Asian phase III trials, 6 patients (30%) experienced a virological failure (out of a total of 9 with virological failure among 522 patients treated with gle- caprevir and pibrentasvir).144 Grazoprevir/elbasvir for genotype 1b In the phase III C-EDGE-TN trial, in treatment-naïve patients infected with genotype 1b receiving grazoprevir and elbasvir for 12 weeks, the SVR12 rate was 98% (129/131; 1 relapse).151 In the C-CORAL trial, performed in Russia and the Asia-Paciﬁc region, the SVR12 rate was 98% with the same regimen (382/389; 5 relapses).152 In treatment-experienced patients included in the C-EDGE-TE phase III trial, in which approximately one-third of patients had compensated cirrhosis, the SVR12 rate in genotype 1b patients was 100% (34/34) after 12 weeks of grazoprevir/ elbasvir.153 A pooled analysis of all phase II and III trials showed an SVR rate of 97% (1,040/1,070; 15 relapses and 15 non- virological failures) in patients infected with genotype 1b treated for 12 weeks with this regimen.47 In the open-label C-EDGE-COINFECTION trial, the SVR12 rate was 95% (42/44) in genotype 1b-infected treatment-naïve pa- tients coinfected with HIV, with or without compensated cirrhosis, treated with grazoprevir and elbasvir for 12 weeks.154 In the STREAGER study, treatment-naïve genotype 1b-infec- ted patients with F0–F2 ﬁbrosis (excluding patients with advanced ﬁbrosis or cirrhosis) treated with grazoprevir/elbasvir for 8 weeks achieved an SVR12 in 97% (109/112; 3 relapses) and an SVR24 in 95% (106/111; 5 relapses) of cases.155 In the Chinese EGALITE study, 8 weeks and 12 weeks of treatment yielded SVR12 rates of 88% (36/41, 4 relapses) and 100% (41/41), respectively, in treatment-naïve patients infected with genotype 1b with mild ﬁbrosis.156 Sofosbuvir/velpatasvir/voxilaprevir for genotype 3a Patients infected with HCV genotype 3 have been treated with sofosbuvir/velpatasvir/voxilaprevir in 2 phase III trials: POLARIS- 2 and POLARIS-3."
easl_hcv_guidelines_2020_cleaned.txt,428,"12 weeks of treatment yielded SVR12 rates of 88% (36/41, 4 relapses) and 100% (41/41), respectively, in treatment-naïve patients infected with genotype 1b with mild ﬁbrosis.156 Sofosbuvir/velpatasvir/voxilaprevir for genotype 3a Patients infected with HCV genotype 3 have been treated with sofosbuvir/velpatasvir/voxilaprevir in 2 phase III trials: POLARIS- 2 and POLARIS-3. In POLARIS-2, in which approximately three- quarters of patients were treatment-naïve and one-quarter treatment-experienced and approximately 20% of individuals had cirrhosis, the SVR12 rate was 99% (91/92; no virological failure) after 8 weeks of the triple combination of sofosbuvir, velpatasvir and voxilaprevir in genotype 3-infected patients.36 In POLARIS-3, 8 weeks of the triple combination yielded a 96% SVR12 rate (106/110; 2 relapses) in treatment-naïve and treatment-experienced patients with compensated cirrhosis.36 No data with 12 weeks of therapy have been generated in these phase III trials."
easl_hcv_guidelines_2020_cleaned.txt,429,"triple combination of sofosbuvir, velpatasvir and voxilaprevir in genotype 3-infected patients.36 In POLARIS-3, 8 weeks of the triple combination yielded a 96% SVR12 rate (106/110; 2 relapses) in treatment-naïve and treatment-experienced patients with compensated cirrhosis.36 No data with 12 weeks of therapy have been generated in these phase III trials. Treatment of chronic hepatitis C in patients without cirrhosis and in patients with compensated (Child- Pugh A) cirrhosis General principles of treatment of chronic hepatitis C in patients without cirrhosis and in patients with compensated (Child-Pugh A) cirrhosis Because of their virological efﬁcacy, ease of use, safety and tolerability, interferon (IFN)-free, ribavirin-free, pangenotypic DAA-based regimens (including sofosbuvir/velpatasvir, glecap- revir/pibrentasvir or sofosbuvir/velpatasvir/voxilaprevir) are the recommended options in HCV-infected patients without cirrhosis and in those with compensated (Child-Pugh A) cirrhosis, including “treatment-naïve” patients (deﬁned as pa- tients who have never been treated for their HCV infection) and “treatment-experienced” patients (deﬁned as patients who were previously treated with pegylated IFN-a and ribavirin; pegylated IFN-a, ribavirin and sofosbuvir; or sofosbuvir and ribavirin)."
easl_hcv_guidelines_2020_cleaned.txt,430,"without cirrhosis and in those with compensated (Child-Pugh A) cirrhosis, including “treatment-naïve” patients (deﬁned as pa- tients who have never been treated for their HCV infection) and “treatment-experienced” patients (deﬁned as patients who were previously treated with pegylated IFN-a and ribavirin; pegylated IFN-a, ribavirin and sofosbuvir; or sofosbuvir and ribavirin). The indications are the same in HCV-monoinfected and HIV- coinfected patients."
easl_hcv_guidelines_2020_cleaned.txt,431,"“treatment-naïve” patients (deﬁned as pa- tients who have never been treated for their HCV infection) and “treatment-experienced” patients (deﬁned as patients who were previously treated with pegylated IFN-a and ribavirin; pegylated IFN-a, ribavirin and sofosbuvir; or sofosbuvir and ribavirin). The indications are the same in HCV-monoinfected and HIV- coinfected patients. However, treatment alterations or dose ad- justments may be needed in the latter, owing to drug-drug in- teractions (see above and Table 4A)."
easl_hcv_guidelines_2020_cleaned.txt,432,"previously treated with pegylated IFN-a and ribavirin; pegylated IFN-a, ribavirin and sofosbuvir; or sofosbuvir and ribavirin). The indications are the same in HCV-monoinfected and HIV- coinfected patients. However, treatment alterations or dose ad- justments may be needed in the latter, owing to drug-drug in- teractions (see above and Table 4A). Generic drugs and their combinations produced by com- panies under the license of the Medicines Patent Pool and pre- qualiﬁed by WHO and/or other regulatory authorities have been shown to generate similar results to the original compounds, with similar safety and tolerability.157–167 The panel recognises the heterogeneity of per capita incomes and health insurance systems across Europe and in other regions, and therefore the constraints that may necessitate continued utilisation of regimens described in previous versions of these recommendations but no longer recommended."
easl_hcv_guidelines_2020_cleaned.txt,433,"to the original compounds, with similar safety and tolerability.157–167 The panel recognises the heterogeneity of per capita incomes and health insurance systems across Europe and in other regions, and therefore the constraints that may necessitate continued utilisation of regimens described in previous versions of these recommendations but no longer recommended. In settings where none of the IFN-free, ribavirin-free options proposed in this document are available, options proposed in previous ver- sions of these recommendations remain acceptable for patients likely to respond to these regimens until new DAAs become available and affordable; see prior EASL Recommendations on Treatment of Hepatitis C.120,168–171 In particular, in many low- and middle-income countries where the pangenotypic DAA combinations recommended in the present document are not available and/or not affordable, the combination of generic sofosbuvir and daclatasvir is safe and well tolerated and provides high SVR rates at a very low price."
easl_hcv_guidelines_2020_cleaned.txt,434,"Treatment of Hepatitis C.120,168–171 In particular, in many low- and middle-income countries where the pangenotypic DAA combinations recommended in the present document are not available and/or not affordable, the combination of generic sofosbuvir and daclatasvir is safe and well tolerated and provides high SVR rates at a very low price. This combination should be used according to the 2016 EASL Recommendations on Treat- ment of Hepatitis C.120 Recommendations  Because of their virological efﬁcacy, ease of use, safety and tolerability, IFN-free, ribavirin-free, pangenotypic DAA-based regimens are preferred in HCV-infected pa- tients without cirrhosis or with compensated (Child-Pugh A) cirrhosis, including “treatment-naïve” patients (deﬁned as patients who have never been treated for their HCV infection) and “treatment-experienced” pa- tients (deﬁned as patients who were previously treated with pegylated IFN-a and ribavirin; or pegylated IFN-a, ribavirin and sofosbuvir; or sofosbuvir and ribavirin) (A1)."
easl_hcv_guidelines_2020_cleaned.txt,435,"without cirrhosis or with compensated (Child-Pugh A) cirrhosis, including “treatment-naïve” patients (deﬁned as patients who have never been treated for their HCV infection) and “treatment-experienced” pa- tients (deﬁned as patients who were previously treated with pegylated IFN-a and ribavirin; or pegylated IFN-a, ribavirin and sofosbuvir; or sofosbuvir and ribavirin) (A1).  The following pangenotypic regimens are recommended for the treatment of patients infected with HCV, according to the below recommendations (A1):  the ﬁxed-dose combination of sofosbuvir (400 mg) and velpatasvir (100 mg) in a single tablet administered once daily;  the ﬁxed-dose combination of glecaprevir (300 mg) and pibrentasvir (120 mg) in 3 tablets containing 100 mg of glecaprevir and 40 mg of pibrentasvir, adminis- tered once daily with food;  the ﬁxed-dose combination of sofosbuvir (400 mg), velpatasvir (100 mg) and voxilaprevir (100 mg) in a single tablet administered once daily with food."
easl_hcv_guidelines_2020_cleaned.txt,436,"glecaprevir (300 mg) and pibrentasvir (120 mg) in 3 tablets containing 100 mg of glecaprevir and 40 mg of pibrentasvir, adminis- tered once daily with food;  the ﬁxed-dose combination of sofosbuvir (400 mg), velpatasvir (100 mg) and voxilaprevir (100 mg) in a single tablet administered once daily with food. Journal of Hepatology 2020 vol."
easl_hcv_guidelines_2020_cleaned.txt,437,"(120 mg) in 3 tablets containing 100 mg of glecaprevir and 40 mg of pibrentasvir, adminis- tered once daily with food;  the ﬁxed-dose combination of sofosbuvir (400 mg), velpatasvir (100 mg) and voxilaprevir (100 mg) in a single tablet administered once daily with food. Journal of Hepatology 2020 vol. 73 j 1170–1218 1187 Simpliﬁed, genotyping/subtyping-free treatment of chronic hepatitis C with pangenotypic drug regimens in patients without cirrhosis or with compensated (Child-Pugh A) cirrhosis Improving access to anti-HCV therapy has become a worldwide priority."
easl_hcv_guidelines_2020_cleaned.txt,438,"mg) in a single tablet administered once daily with food. Journal of Hepatology 2020 vol. 73 j 1170–1218 1187 Simpliﬁed, genotyping/subtyping-free treatment of chronic hepatitis C with pangenotypic drug regimens in patients without cirrhosis or with compensated (Child-Pugh A) cirrhosis Improving access to anti-HCV therapy has become a worldwide priority. Many obstacles remain that reduce the global beneﬁt of HCV treatment, including the numbers of infected individuals, the cost of diagnostic tests, the amount of information needed to inform treatment decisions, and the relative complexity of treatment strategies based on genotype."
easl_hcv_guidelines_2020_cleaned.txt,439,"access to anti-HCV therapy has become a worldwide priority. Many obstacles remain that reduce the global beneﬁt of HCV treatment, including the numbers of infected individuals, the cost of diagnostic tests, the amount of information needed to inform treatment decisions, and the relative complexity of treatment strategies based on genotype. Thus, wherever geno- type/subtype determination is not available, not affordable and/ or limits access to HCV care, simpliﬁed treatment without knowledge of the HCV genotype and subtype should be used to facilitate the cascade of care."
easl_hcv_guidelines_2020_cleaned.txt,440,"to inform treatment decisions, and the relative complexity of treatment strategies based on genotype. Thus, wherever geno- type/subtype determination is not available, not affordable and/ or limits access to HCV care, simpliﬁed treatment without knowledge of the HCV genotype and subtype should be used to facilitate the cascade of care. Populations who are historically less engaged in healthcare, such as PWIDs, prisoners, homeless individuals, migrants, people living in rural communities with poor access to care, patients struggling with mental health or substance use disorders, men who have sex with men, sex workers, or indigenous populations are those who will beneﬁt more from a streamlined care pathway."
easl_hcv_guidelines_2020_cleaned.txt,441,"in healthcare, such as PWIDs, prisoners, homeless individuals, migrants, people living in rural communities with poor access to care, patients struggling with mental health or substance use disorders, men who have sex with men, sex workers, or indigenous populations are those who will beneﬁt more from a streamlined care pathway. The only information needed to start treatment with either sofosbuvir/velpatasvir or glecaprevir/pibrentasvir in patients without cirrhosis or with compensated (Child-Pugh A) cirrhosis, including treatment-naïve or treatment-experienced patients (as deﬁned above), is the presence of HCV replication (as assessed by HCV RNA or HCV core antigen testing, as described above) and possible drug-drug interactions."
easl_hcv_guidelines_2020_cleaned.txt,442,"needed to start treatment with either sofosbuvir/velpatasvir or glecaprevir/pibrentasvir in patients without cirrhosis or with compensated (Child-Pugh A) cirrhosis, including treatment-naïve or treatment-experienced patients (as deﬁned above), is the presence of HCV replication (as assessed by HCV RNA or HCV core antigen testing, as described above) and possible drug-drug interactions. The presence of advanced ﬁbrosis (F3) or cirrhosis (F4) must be checked prior to therapy as it will determine the duration of treatment (8 or 12 weeks) with certain HCV genotypes and regimens, and whether the patient needs post-treatment surveillance for HCC, provided that treat- ment for HCC is available."
easl_hcv_guidelines_2020_cleaned.txt,443,"The presence of advanced ﬁbrosis (F3) or cirrhosis (F4) must be checked prior to therapy as it will determine the duration of treatment (8 or 12 weeks) with certain HCV genotypes and regimens, and whether the patient needs post-treatment surveillance for HCC, provided that treat- ment for HCC is available. A simple non-invasive marker score, such as FIB-4 or APRI, can be used for that purpose (see Table 3)."
easl_hcv_guidelines_2020_cleaned.txt,444,"the duration of treatment (8 or 12 weeks) with certain HCV genotypes and regimens, and whether the patient needs post-treatment surveillance for HCC, provided that treat- ment for HCC is available. A simple non-invasive marker score, such as FIB-4 or APRI, can be used for that purpose (see Table 3). If this information is not available, a universal duration of 12 weeks is recommended, regardless of the treatment regimen used."
easl_hcv_guidelines_2020_cleaned.txt,445,"surveillance for HCC, provided that treat- ment for HCC is available. A simple non-invasive marker score, such as FIB-4 or APRI, can be used for that purpose (see Table 3). If this information is not available, a universal duration of 12 weeks is recommended, regardless of the treatment regimen used. Lower SVR12 rates may be achieved in patients infected with HCV genotype 3 and compensated (Child-Pugh A) cirrhosis than in other patients, but efﬁcacious retreatment strategies exist in individuals with virological failure."
easl_hcv_guidelines_2020_cleaned.txt,446,"information is not available, a universal duration of 12 weeks is recommended, regardless of the treatment regimen used. Lower SVR12 rates may be achieved in patients infected with HCV genotype 3 and compensated (Child-Pugh A) cirrhosis than in other patients, but efﬁcacious retreatment strategies exist in individuals with virological failure. The following simpliﬁed treatment recommendations are summarised in Table 6A."
easl_hcv_guidelines_2020_cleaned.txt,447,"is recommended, regardless of the treatment regimen used. Lower SVR12 rates may be achieved in patients infected with HCV genotype 3 and compensated (Child-Pugh A) cirrhosis than in other patients, but efﬁcacious retreatment strategies exist in individuals with virological failure. The following simpliﬁed treatment recommendations are summarised in Table 6A. Genotype/subtype-based treatment of chronic hepatitis C in patients without cirrhosis or with compensated (Child-Pugh A) cirrhosis In settings where HCV genotype and subtype determination are available and affordable and would not limit access to care, this information remains useful to optimise the results of anti-HCV therapy."
easl_hcv_guidelines_2020_cleaned.txt,448,"summarised in Table 6A. Genotype/subtype-based treatment of chronic hepatitis C in patients without cirrhosis or with compensated (Child-Pugh A) cirrhosis In settings where HCV genotype and subtype determination are available and affordable and would not limit access to care, this information remains useful to optimise the results of anti-HCV therapy. Identifying genotype 3a patients with compensated  The non-pangenotypic ﬁxed-dose combination of grazo- previr (100 mg) and elbasvir (50 mg) in a single tablet administered once daily can also be used in patients infected with HCV genotype 1b (A1)."
easl_hcv_guidelines_2020_cleaned.txt,449,"this information remains useful to optimise the results of anti-HCV therapy. Identifying genotype 3a patients with compensated  The non-pangenotypic ﬁxed-dose combination of grazo- previr (100 mg) and elbasvir (50 mg) in a single tablet administered once daily can also be used in patients infected with HCV genotype 1b (A1).  The same IFN-free, ribavirin-free treatment regimens should be used in HIV-coinfected patients as in patients without HIV infection, because the virological results of therapy are identical (A1)."
easl_hcv_guidelines_2020_cleaned.txt,450,"elbasvir (50 mg) in a single tablet administered once daily can also be used in patients infected with HCV genotype 1b (A1).  The same IFN-free, ribavirin-free treatment regimens should be used in HIV-coinfected patients as in patients without HIV infection, because the virological results of therapy are identical (A1).  In HIV-coinfected patients, treatment alterations or dose adjustments should be performed in case of interactions with antiretroviral drugs (A1)."
easl_hcv_guidelines_2020_cleaned.txt,451,"1b (A1).  The same IFN-free, ribavirin-free treatment regimens should be used in HIV-coinfected patients as in patients without HIV infection, because the virological results of therapy are identical (A1).  In HIV-coinfected patients, treatment alterations or dose adjustments should be performed in case of interactions with antiretroviral drugs (A1).  In settings where none of the IFN-free, ribavirin-free options proposed in this document are available, options proposed in previous versions of these recommendations remain acceptable for patients likely to respond to these regimens until pangenotypic DAA regimens become available and affordable (A1)."
easl_hcv_guidelines_2020_cleaned.txt,452,"case of interactions with antiretroviral drugs (A1).  In settings where none of the IFN-free, ribavirin-free options proposed in this document are available, options proposed in previous versions of these recommendations remain acceptable for patients likely to respond to these regimens until pangenotypic DAA regimens become available and affordable (A1).  Generic drugs can be used, provided that quality controls are met and guaranteed by the provider (A1)."
easl_hcv_guidelines_2020_cleaned.txt,453,"in this document are available, options proposed in previous versions of these recommendations remain acceptable for patients likely to respond to these regimens until pangenotypic DAA regimens become available and affordable (A1).  Generic drugs can be used, provided that quality controls are met and guaranteed by the provider (A1).  In low- and middle-income countries where the IFN-free, ribavirin-free options proposed in this document are not available and/or not affordable, the pangenotypic com- bination of generic sofosbuvir and generic daclatasvir is safe, highly efﬁcacious and affordable, and should be used according to the 2016 EASL Recommendations on Treat- ment of Hepatitis C (A1)."
easl_hcv_guidelines_2020_cleaned.txt,454,"middle-income countries where the IFN-free, ribavirin-free options proposed in this document are not available and/or not affordable, the pangenotypic com- bination of generic sofosbuvir and generic daclatasvir is safe, highly efﬁcacious and affordable, and should be used according to the 2016 EASL Recommendations on Treat- ment of Hepatitis C (A1).  In patients with advanced ﬁbrosis (F3) or compensated (Child-Pugh A) cirrhosis (F4), post-SVR surveillance for the diagnosis of HCC and linkage to care must be provided when treatment for HCC is available (A1)."
easl_hcv_guidelines_2020_cleaned.txt,455,"should be used according to the 2016 EASL Recommendations on Treat- ment of Hepatitis C (A1).  In patients with advanced ﬁbrosis (F3) or compensated (Child-Pugh A) cirrhosis (F4), post-SVR surveillance for the diagnosis of HCC and linkage to care must be provided when treatment for HCC is available (A1). Recommendations  Simpliﬁed, genotyping/subtyping-free, pangenotypic anti-HCV treatment must be used to improve access to HCV treatment and increase the global infection cure rates in any setting where genotype and subtype deter- mination is not available, not affordable and/or would limit access to therapy (A1)."
easl_hcv_guidelines_2020_cleaned.txt,456,"treatment for HCC is available (A1). Recommendations  Simpliﬁed, genotyping/subtyping-free, pangenotypic anti-HCV treatment must be used to improve access to HCV treatment and increase the global infection cure rates in any setting where genotype and subtype deter- mination is not available, not affordable and/or would limit access to therapy (A1).  Pre-treatment assessment can be limited to proof of HCV viraemia (presence of HCV RNA or HCV core antigen) and determination of the presence or absence of cirrhosis by a non-invasive method (A1)."
easl_hcv_guidelines_2020_cleaned.txt,457,"genotype and subtype deter- mination is not available, not affordable and/or would limit access to therapy (A1).  Pre-treatment assessment can be limited to proof of HCV viraemia (presence of HCV RNA or HCV core antigen) and determination of the presence or absence of cirrhosis by a non-invasive method (A1).  Possible drug-drug interactions should be carefully checked and dose modiﬁcations implemented when necessary (A1)."
easl_hcv_guidelines_2020_cleaned.txt,458,"therapy (A1).  Pre-treatment assessment can be limited to proof of HCV viraemia (presence of HCV RNA or HCV core antigen) and determination of the presence or absence of cirrhosis by a non-invasive method (A1).  Possible drug-drug interactions should be carefully checked and dose modiﬁcations implemented when necessary (A1).  Treatment-naïve patients without cirrhosis or with compensated (Child-Pugh A) cirrhosis and treatment- experienced patients without cirrhosis should be treated without testing genotype/subtype with either: (i) the ﬁxed-dose combination of sofosbuvir and velpatasvir for 12 weeks, or (ii) the ﬁxed-dose combination of glecap- revir and pibrentasvir for 8 weeks (B1)."
easl_hcv_guidelines_2020_cleaned.txt,459," Treatment-naïve patients without cirrhosis or with compensated (Child-Pugh A) cirrhosis and treatment- experienced patients without cirrhosis should be treated without testing genotype/subtype with either: (i) the ﬁxed-dose combination of sofosbuvir and velpatasvir for 12 weeks, or (ii) the ﬁxed-dose combination of glecap- revir and pibrentasvir for 8 weeks (B1).  Treatment-experienced patients with compensated (Child-Pugh A) cirrhosis should be treated without testing genotype/subtype with either: (i) the ﬁxed-dose combi- nation of sofosbuvir and velpatasvir for 12 weeks, or (ii) the ﬁxed-dose combination of glecaprevir and pibren- tasvir for 12 weeks (B1)."
easl_hcv_guidelines_2020_cleaned.txt,460,"glecap- revir and pibrentasvir for 8 weeks (B1).  Treatment-experienced patients with compensated (Child-Pugh A) cirrhosis should be treated without testing genotype/subtype with either: (i) the ﬁxed-dose combi- nation of sofosbuvir and velpatasvir for 12 weeks, or (ii) the ﬁxed-dose combination of glecaprevir and pibren- tasvir for 12 weeks (B1).  Given the high SVR12 rates expected with these regimens across all groups of patients if adherent, testing for SVR can be omitted (except in patients with high-risk behav- iours and risk of reinfection who require SVR testing 12 weeks after the end of treatment and yearly thereafter whenever possible) (B1)."
easl_hcv_guidelines_2020_cleaned.txt,461,"Given the high SVR12 rates expected with these regimens across all groups of patients if adherent, testing for SVR can be omitted (except in patients with high-risk behav- iours and risk of reinfection who require SVR testing 12 weeks after the end of treatment and yearly thereafter whenever possible) (B1). 1188 Journal of Hepatology 2020 vol."
easl_hcv_guidelines_2020_cleaned.txt,462,"with these regimens across all groups of patients if adherent, testing for SVR can be omitted (except in patients with high-risk behav- iours and risk of reinfection who require SVR testing 12 weeks after the end of treatment and yearly thereafter whenever possible) (B1). 1188 Journal of Hepatology 2020 vol. 73 j 1170–1218 Practice Guidelines cirrhosis enables reinforced treatment, while identifying patients infected with HCV genotype 1b allows treatment with the less expensive non-pangenotypic combination of grazoprevir and elbasvir."
easl_hcv_guidelines_2020_cleaned.txt,463,"SVR testing 12 weeks after the end of treatment and yearly thereafter whenever possible) (B1). 1188 Journal of Hepatology 2020 vol. 73 j 1170–1218 Practice Guidelines cirrhosis enables reinforced treatment, while identifying patients infected with HCV genotype 1b allows treatment with the less expensive non-pangenotypic combination of grazoprevir and elbasvir. The combination of sofosbuvir and velpatasvir without riba- virin is suboptimal in patients with compensated cirrhosis infected with HCV genotype 3a carrying the Y93H RAS in the NS5A region of the viral genome."
easl_hcv_guidelines_2020_cleaned.txt,464,"infected with HCV genotype 1b allows treatment with the less expensive non-pangenotypic combination of grazoprevir and elbasvir. The combination of sofosbuvir and velpatasvir without riba- virin is suboptimal in patients with compensated cirrhosis infected with HCV genotype 3a carrying the Y93H RAS in the NS5A region of the viral genome. The clinical data are supported by in vitro resistance studies in cell culture indicating intermediate-level resistance to velpatasvir conferred by the Y93H RAS alone and high-level resistance when Y93H is com- bined with other NS5A RASs, in particular at position L31.135 These in vitro data have been veriﬁed in clinical reports, as detailed above.36,128,131,134 Thus, if the sofosbuvir/velpatasvir option is chosen, patients infected with genotype 3a with compensated cirrhosis should be treated with either 12 weeks of sofosbuvir/velpatasvir plus weight-based ribavirin (1,000 or 1,200 mg in patients <75 kg or >−75 kg, respectively) or 12 weeks of the triple ﬁxed-dose combination of sofosbuvir, velpatasvir and voxilaprevir."
easl_hcv_guidelines_2020_cleaned.txt,465,"the sofosbuvir/velpatasvir option is chosen, patients infected with genotype 3a with compensated cirrhosis should be treated with either 12 weeks of sofosbuvir/velpatasvir plus weight-based ribavirin (1,000 or 1,200 mg in patients <75 kg or >−75 kg, respectively) or 12 weeks of the triple ﬁxed-dose combination of sofosbuvir, velpatasvir and voxilaprevir. If NS5A resistance testing is available and per- formed, only patients carrying the Y93H RAS on their genome should be treated with either 12 weeks of sofosbuvir/velpatasvir plus weight-based ribavirin (1,000 or 1,200 mg in patients <75 kg or >−75 kg, respectively) or 12 weeks of the triple ﬁxed-dose combination of sofosbuvir, velpatasvir and voxilaprevir, whereas patients without Y93H can be treated with 12 weeks of sofosbuvir/velpatasvir alone."
easl_hcv_guidelines_2020_cleaned.txt,466,"should be treated with either 12 weeks of sofosbuvir/velpatasvir plus weight-based ribavirin (1,000 or 1,200 mg in patients <75 kg or >−75 kg, respectively) or 12 weeks of the triple ﬁxed-dose combination of sofosbuvir, velpatasvir and voxilaprevir, whereas patients without Y93H can be treated with 12 weeks of sofosbuvir/velpatasvir alone. A small number of patients infected with HCV genotype 3a with compensated (Child-Pugh A) cirrhosis have been included in clinical trials with the ﬁxed-dose combination of glecaprevir and pibrentasvir (see above)."
easl_hcv_guidelines_2020_cleaned.txt,467,"combination of sofosbuvir, velpatasvir and voxilaprevir, whereas patients without Y93H can be treated with 12 weeks of sofosbuvir/velpatasvir alone. A small number of patients infected with HCV genotype 3a with compensated (Child-Pugh A) cirrhosis have been included in clinical trials with the ﬁxed-dose combination of glecaprevir and pibrentasvir (see above). It is still unclear whether 16 weeks of treatment is superior to 12 weeks in treatment-experienced individuals,142 and real-world studies have been inconclusive."
easl_hcv_guidelines_2020_cleaned.txt,468,"patients infected with HCV genotype 3a with compensated (Child-Pugh A) cirrhosis have been included in clinical trials with the ﬁxed-dose combination of glecaprevir and pibrentasvir (see above). It is still unclear whether 16 weeks of treatment is superior to 12 weeks in treatment-experienced individuals,142 and real-world studies have been inconclusive. In the phase III EXPEDITION-8 trial, the efﬁcacy of an 8-week treatment regimen in treatment-naïve patients with genotype 3a and cirrhosis is supported by the inclusion of only 63 patients, Table 6A."
easl_hcv_guidelines_2020_cleaned.txt,469,"16 weeks of treatment is superior to 12 weeks in treatment-experienced individuals,142 and real-world studies have been inconclusive. In the phase III EXPEDITION-8 trial, the efﬁcacy of an 8-week treatment regimen in treatment-naïve patients with genotype 3a and cirrhosis is supported by the inclusion of only 63 patients, Table 6A. Recommendations for simpliﬁed, genotyping/subtyping-free treatment of HCV-monoinfected or HCV-HIV coinfected adult (>−18 years) and adolescent (12–17 years) patients with chronic hepatitis C without cirrhosis or with compensated (Child-Pugh A) cirrhosis, including treatment-naïve patients (deﬁned as patients who have never been treated for their HCV infection) and treatment-experienced patients (deﬁned as patients who were previously treated with pegylated IFN-a and ribavirin; pegylated IFN-a, ribavirin and sofosbuvir; or sofosbuvir and ribavirin)."
easl_hcv_guidelines_2020_cleaned.txt,470,"chronic hepatitis C without cirrhosis or with compensated (Child-Pugh A) cirrhosis, including treatment-naïve patients (deﬁned as patients who have never been treated for their HCV infection) and treatment-experienced patients (deﬁned as patients who were previously treated with pegylated IFN-a and ribavirin; pegylated IFN-a, ribavirin and sofosbuvir; or sofosbuvir and ribavirin). Type of treatment Genotype Cirrhosis status Prior treatment experience Sofosbuvir/ velpatasvir Glecaprevir/ pibrentasvir Sofosbuvir/ velpatasvir/ voxilaprevir Grazoprevir/ elbasvir Simplified treatment, no genotype/subtype determinationa All genotypes No cirrhosis Treatment-naïve 12 weeks 8 weeks No No Treatment- experienced Compensated (Child-Pugh A) cirrhosis) Treatment-naïve Treatment- experienced 12 weeks IFN, interferon."
easl_hcv_guidelines_2020_cleaned.txt,471,"sofosbuvir and ribavirin). Type of treatment Genotype Cirrhosis status Prior treatment experience Sofosbuvir/ velpatasvir Glecaprevir/ pibrentasvir Sofosbuvir/ velpatasvir/ voxilaprevir Grazoprevir/ elbasvir Simplified treatment, no genotype/subtype determinationa All genotypes No cirrhosis Treatment-naïve 12 weeks 8 weeks No No Treatment- experienced Compensated (Child-Pugh A) cirrhosis) Treatment-naïve Treatment- experienced 12 weeks IFN, interferon. aWhenever HCV genotype and subtype determination is not available, not affordable and/or limits access to care."
